order_id,customer_id,product_id,sale_date,quantity,unit_price,channel,region,currency,revenue,_row_id,_injected_types
ORD-1245884,,,,3,343.35,STORE,SOUTH,EUR,1030.05,25459,nulls
ORD-1311823,CUST-29181,PROD-37836,2026-03-29,2,654.6,STORE,NORTH,EUR,1309.2,25460,
ORD-9615420,CUST-96306,PROD-59623,2024-11-25,2,92.28,STORE,SOUTH,USD,184.56,25461,
ORD-2860046,CUSTOMER-GHOST1703,PRODUCT-GHOST1703,2026-03-14,2,470.28,MOBILE,NORTH,EUR,940.56,25462,referential_break
ORD-1299616,CUST-12860,PROD-36083,2025-02-17,1,598.7,ONLINE,NORTH,USD,598.7,25463,
ORD-6007398,CUST-33264,PROD-44817,2025-11-25,-3.0,360.92,MOBILE,WEST,EUR,-1082.76,25464,negative_values
ORD-8153726,CUSTOMER-GHOST0612,PRODUCT-GHOST0612,2026-04-05,9999,0.0001,STORE,WEST,USD,1841.04,25465,out_of_range|referential_break
ORD-9568868,CUST-87939,PROD-79120,2025-11-20,1,248.77,ONLINE,WEST,EUR,248.77,25466,
ORD-8512508,CUST-65674,PROD-92697,2026-05-04,9999,0.0001,STORE,SOUTH,EUR,1715.46,25467,future_date|out_of_range
ORD-4838642,CUST-10400,PROD-46018,2026-01-23,2,882.6,ONLINE,EAST,GBP,1765.2,25468,
ORD-8668515,CUST-98461,PROD-84471,2025-12-16,2,1243.57,STORE,SOUTH,EUR,2487.14,25469,
ORD-6181234,,,2026-05-17,2,1001.02, MOBILE ,SOUTH  ,  EUR,585.24,25470,duplicates|future_date|nulls|revenue_inconsistency|whitespace_corruption
ORD-2254924,CUST-19719,PROD-36083,2025-01-21,2,670.36,MOBILE,NORTH,EUR,1340.72,25471,
ORD-4554415,CUST-83779,PROD-54903,2024-12-18,1,43.44,ONLINE,EAST,EUR,43.44,25472,
ORD-6054823,CUST-57584,PROD-50418,2026-03-10,4,944.8,ONLINE,NORTH,GBP,3779.2,25473,
ORD-8465440,CUST-46349,PROD-55599,2026-03-18,--,n/a,STORE,EAST,EUR,3636.56,25474,type_mismatch
ORD-1394301,CUST-74345,PROD-58749,2026-03-09,-1.0,85.18,ONLINE,WEST,EUR,-85.18,25475,negative_values
ORD-9661595,CUST-76562,PROD-65939,2025-12-04,4,711.18,STORE,SOUTH,EUR,2844.72,25476,
ORD-8369619,CUST-68348,PROD-62522,2026-03-14,3,394.34,MOBILE,WEST,GBP,1183.02,25477,
ORD-2884426,CUST-26713,PROD-17046,2025-11-28,9999,0.0001,MOBILE,EAST,GBP,1212.6,25478,duplicates|out_of_range
ORD-3080695,CUST-83797,PROD-72674,2025-09-10,3,773.59,STORE,NORTH,GBP,2320.77,25479,
ORD-4609741,CUSTOMER-GHOST2445,PRODUCT-GHOST2445,2025-12-07,-1.0,636.47,ONLINE,NORTH,EUR,-636.47,25480,negative_values|referential_break
ORD-6815772,CUST-40762,PROD-55528,2026-02-17,1,133.08,ONLINE,WEST,EUR,133.08,25481,
ORD-9146970,,,,1,613.06,ONLINE,EAST,EUR,613.06,25482,nulls
ORD-1638128,CUST-66943,PROD-96866,2026-01-05,-2.0,597.36,MOBILE,NORTH,USD,-1194.72,25483,negative_values
ORD-7999349,CUST-60812,PROD-92835,2024-07-04,1,874.33,MOBILE,NORTH,GBP,874.33,25484,
ORD-2920729,CUST-23261,PROD-48468,2025-08-04,null,--,MOBILE,EAST,EUR,601.98,25485,type_mismatch
ORD-4932187,CUST-86354,PROD-58058,2026-04-05,2,650.01,STORE,NORTH,USD,1300.02,25486,
ORD-2422197,CUST-45307,PROD-91217,2024-11-18,1,412.54,MOBILE,EAST,EUR,412.54,25487,
ORD-2848823,,,,5,373.32,ONLINE,NORTH,GBP,1866.6,25488,nulls
ORD-7300566,CUST-74345,PROD-19272,2024-09-16,3,614.04,ONLINE,EAST,EUR,1842.12,25489,
ORD-2233032,CUST-19690,PROD-56120,2026-01-02,2,48.37,ONLINE,NORTH,EUR,96.74,25490,
ORD-8069456,CUST-52968,PROD-52526,2025-11-27,n/a,null,STORE,WEST,EUR,2318.24,25491,type_mismatch
ORD-7572082,CUST-45793,PROD-67121,2026-01-22,1,95.53,STORE,SOUTH,EUR,95.53,25492,
ORD-7568299,CUST-52566,PROD-31215,2024-10-01,-4.0,963.25,STORE,EAST,EUR,-3853.0,25493,negative_values
ORD-9871232,,,,1,1004.64,MOBILE,NORTH,EUR,1004.64,25494,nulls
ORD-1958440,CUST-40414,PROD-81267,2025-11-17,2,1135.41,ONLINE,EAST,GBP,2270.82,25495,
ORD-1910522,CUST-65797,PROD-50418,2026-02-07,2,1072.5,ONLINE,NORTH,EUR,2145.0,25496,
ORD-2060663,CUST-82181,PROD-76674,2025-05-25,2,220.63,STORE,SOUTH,EUR,441.26,25497,
ORD-5737781,CUST-29311,PROD-72612,2024-01-02,3,941.94,STORE,NORTH,EUR,2825.82,25498,
ORD-7605159,CUST-62444,PROD-31058,2026-02-19,4,287.9,STORE,WEST,GBP,1151.6,25499,
ORD-9187669,CUST-25347,PROD-48093,2026-09-28,3,129.07,ONLINE,EAST,GBP,171.67,25500,future_date|revenue_inconsistency
ORD-4795642,CUST-77777,PROD-70649,2025-06-21,2,307.04,STORE,NORTH,USD,614.08,25501,
ORD-7093896,CUST-69356,PROD-38174,2026-03-27,2,902.87,ONLINE,WEST,USD,1805.74,25502,
ORD-9150456,CUST-24955,PROD-50765,2025-07-11,1,316.26,MOBILE,SOUTH,USD,316.26,25503,
ORD-8403841,CUST-43255,PROD-79120,2026-01-29,2,273.95,STORE,SOUTH,EUR,547.9,25504,
ORD-3084745,CUST-93270,PROD-29405,2025-12-23,2,1053.59,STORE,EAST,EUR,2107.18,25505,
ORD-7906404,CUST-98744,PROD-42625,2025-07-08,1,575.45,MOBILE,EAST,EUR,575.45,25506,
ORD-5452372,CUST-14549,PROD-89187,2024-11-01,2,699.67,STORE,WEST,GBP,1399.34,25507,
ORD-2240565,CUST-12034,PROD-58112,2025-01-01,1,621.62,MOBILE,EAST,EUR,621.62,25508,
ORD-4957886,CUST-41128,PROD-88439,2026-04-09,-1.0,309.7,ONLINE,EAST,EUR,-309.7,25509,negative_values
ORD-2408098,CUST-96306,PROD-78558,2026-03-28,2,795.86,ONLINE,WEST,GBP,293.67,25510,revenue_inconsistency
ORD-3934893,CUST-29558,PROD-68962,2025-10-17,6,830.22,STORE,EAST,USD,4981.32,25511,
ORD-4466185,CUST-47158,PROD-28411,2026-02-26,1,731.96,ONLINE,SOUTH,EUR,731.96,25512,
ORD-2490331,CUST-43653,PROD-38048,2025-02-15,1,153.91,STORE,WEST,USD,153.91,25513,
ORD-7723282,,,,3,64.68,ONLINE,WEST,GBP,194.04,25514,nulls
ORD-1687461,CUST-28086,PROD-43947,2025-06-01,2,622.42,ONLINE,NORTH,GBP,1244.84,25515,
ORD-8170768,CUST-24107,PROD-42745,2025-04-30,1,963.31,MOBILE,EAST,EUR,963.31,25516,
ORD-1922670,,,,6,484.26,STORE,NORTH,EUR,2905.56,25517,duplicates|nulls
ORD-3018915,CUST-98461,PROD-93681,2024-02-09,2,307.64,MOBILE,NORTH,EUR,615.28,25518,
ORD_4547690,cust66856,PROD-60871,2025-08-30,4,149.98,ONLINE,SOUTH,USD,599.92,25519,format_violation
ORD-4927973,CUST-58841,PROD-78858,2024-11-06,1,743.11,ONLINE,EAST,USD,743.11,25520,
ORD-2471272,CUST-52205,PROD-95886,2025-01-13,1,232.21,MOBILE,NORTH,EUR,232.21,25521,
ORD-8596829,,,,1,175.07,  STORE,NORTH  ,  EUR,175.07,25522,nulls|whitespace_corruption
ORD-9838468,CUST-26318,PROD-80212,2026-01-21,n/a,null,ONLINE,SOUTH,EUR,1480.02,25523,type_mismatch
ORD-5322668,CUST-26322,PROD-84815,2026-02-10,2,203.28,ONLINE,SOUTH,EUR,406.56,25524,
ORD-2919787,CUST-23381,PROD-17053,2026-03-09,2,275.47,STORE,EAST,EUR,550.94,25525,
ORD-3786347,CUST-82750,PROD-64478,2025-08-17,-9999.0,0.0001,ONLINE  ,EAST ,EUR  ,-902.12,25526,negative_values|out_of_range|whitespace_corruption
ORD-3825044,CUST-83289,PROD-84008,2025-11-09,2,348.08,MOBILE,EAST,EUR,696.16,25527,
ORD-5813760,CUST-94159,PROD-80540,2026-03-29,2,898.95,ONLINE,WEST,USD,1797.9,25528,
ORD-5225168,CUST-87924,PROD-88286,2026-03-24,4,676.14,STORE,NORTH,EUR,2704.56,25529,
ORD-3251237,CUST-75169,PROD-98816,2025-12-19,2,44.34,MOBILE,SOUTH,EUR,88.68,25530,
ORD-4155314,CUST-60676,PROD-23801,2026-04-01,1,859.03,ONLINE,SOUTH,USD,859.03,25531,
ORD-6190666,CUSTOMER-GHOST2372,PRODUCT-GHOST2372,2026-01-10,-3.0,16.99,STORE,SOUTH,USD,-50.97,25532,negative_values|referential_break
ORD-5267167,,,,5,244.37,ONLINE,SOUTH,GBP,1221.85,25533,nulls
ORD-3808594,CUST-66722,PROD-21478,2026-02-25,5,51.56,STORE,NORTH,GBP,257.8,25534,
ORD-1249383,CUST-17816,PROD-15044,2025-10-25,n/a,N/A,ONLINE,EAST,USD,642.7,25535,type_mismatch
ORD-4163288,CUST-90480,PROD-15550,2025-11-09,6,249.49,ONLINE,NORTH,EUR,1496.94,25536,
ORD-4232189,CUSTOMER-GHOST2231,PRODUCT-GHOST2231,2024-11-30,1,198.36,MOBILE,SOUTH,EUR,198.36,25537,referential_break
ORD-6264971,CUST-78437,PROD-26136,2025-08-28,6,102.34,ONLINE,SOUTH,EUR,614.04,25538,
ORD_2708932,CUST_46669,PROD-21236,2025-11-07,1,514.37,MOBILE,NORTH,EUR,514.37,25539,format_violation
ORD-2383821,CUST-11909,PROD-82497,2026-03-08,1,158.0,ONLINE,NORTH,EUR,158.0,25540,
ORD-8780300,CUST-58646,PROD-99688,2025-07-16,2,60.98,STORE,WEST,USD,121.96,25541,
ORD-5395665,CUST-97511,PROD-78858,2025-11-25,1,613.68,MOBILE,NORTH,EUR,613.68,25542,
ORD-5852876,CUST-36585,PROD-67104,2026-04-09,2,176.84,STORE,WEST,EUR,353.68,25543,
ORD-8041703,CUST-66272,PROD-78694,2025-06-11,9999,0.0001,STORE,NORTH,EUR,1200.06,25544,out_of_range
ORD-6867538,CUST-99960,PROD-63779,2025-12-10,3,69.31,ONLINE,NORTH,EUR,207.93,25545,
ORD-3717948,CUST-49098,PROD-38048,2026-02-24,1,147.72,ONLINE,SOUTH,EUR,147.72,25546,
ORD-3512519,CUST-77777,PROD-18658,2024-02-10,1,752.11,STORE,SOUTH,EUR,752.11,25547,
ORD-2217314,CUST-15832,PROD-23460,2026-03-18,2,191.89,STORE,WEST,EUR,383.78,25548,
ORD-7977499,CUST-27242,PROD-80689,2025-09-20,1,929.1,  MOBILE, NORTH ,GBP ,929.1,25549,whitespace_corruption
ORD-3083275,CUST-69832,PROD-18130,2025-01-14,1,597.99,STORE,NORTH,EUR,597.99,25550,
ORD_6894520,CUST_77925,PROD-55528,2026-01-01,3,124.5,STORE,EAST,EUR,373.5,25551,format_violation
ORD-5496804,CUST-24582,PROD-85986,2026-03-16,1,274.27,STORE,EAST,EUR,274.27,25552,
ORD-2604218,,,,1,758.91,ONLINE,EAST,EUR,758.91,25553,nulls
ORD-2263993,CUSTOMER-GHOST1076,PRODUCT-GHOST1076,2026-03-22,2,624.35,MOBILE,NORTH,EUR,1248.7,25554,referential_break
ord5263582,CUST_68032,PROD-41500,2024-05-24,--,n/a,MOBILE,SOUTH,EUR,558.85,25555,format_violation|type_mismatch
ORD-9747535,CUST-66756,PROD-47034,2024-09-15,3,569.48,MOBILE,NORTH,EUR,1708.44,25556,
ORD-1524964,CUSTOMER-GHOST0498,PRODUCT-GHOST0498,2026-03-28,9999,0.0001,ONLINE,EAST,GBP,1299.36,25557,duplicates|out_of_range|referential_break
ORD-1641266,CUST-70607,PROD-72879,2025-06-29,3,860.82,MOBILE,SOUTH,EUR,2582.46,25558,
ORD-3795893,CUST-48106,PROD-62664,2025-09-25,2,615.39,ONLINE,WEST,EUR,1230.78,25559,
ORD-7980026,CUST-16592,PROD-68962,2025-12-07,1,708.26,STORE,EAST,EUR,708.26,25560,duplicates
ORD-8670658,CUST-26390,PROD-95796,2024-07-31,2,320.32,STORE,NORTH,EUR,640.64,25561,
ORD-3398591,CUST-15160,PROD-73362,2026-04-06,1,640.94,ONLINE,WEST,EUR,640.94,25562,
ORD-4763722,CUST-64282,PROD-84599,2025-04-24,3,346.12,ONLINE,NORTH,GBP,1038.36,25563,
ord5369668,cust13190,PROD-41668,2025-08-30,4,39.23,ONLINE,NORTH,GBP,156.92,25564,format_violation
ORD-7415527,CUST-53281,PROD-15550,2024-12-27,-1.0,150.42,STORE,SOUTH,USD,-150.42,25565,negative_values
ORD-6594449,CUST-94159,PROD-23206,2025-12-17,2,473.26,STORE,NORTH,EUR,946.52,25566,
ORD-6955611,CUST-58684,PROD-98506,2026-03-22,-1.0,480.47,ONLINE,WEST,GBP,-480.47,25567,negative_values
ORD-4244451,CUST-52867,PROD-66571,2025-10-17,1,69.03,STORE,NORTH,USD,69.03,25568,
ORD-7842885,CUST-64478,PROD-16580,2024-01-02,1,205.17,ONLINE,WEST,GBP,205.17,25569,
ORD-8763351,CUST-17502,PROD-61501,2025-06-30,2,593.63,STORE,EAST,EUR,1187.26,25570,
ORD-9192915,CUST-75441,PROD-28130,2024-01-02,1,630.04,ONLINE,EAST,EUR,630.04,25571,
ORD-1502144,CUST-99198,PROD-13076,2026-02-26,1,735.1,ONLINE  , SOUTH ,USD  ,735.1,25572,whitespace_corruption
ORD-6702847,CUST-59014,PROD-13066,2026-03-12,2,140.32,ONLINE  ,WEST  , EUR ,280.64,25573,whitespace_corruption
ORD-6615763,CUST-87391,PROD-71125,2024-06-21,1,762.01,MOBILE,EAST,EUR,762.01,25574,
ORD-7946885,CUST-70115,PROD-63743,2026-03-06,9999,0.0001,MOBILE,NORTH,GBP,348.6,25575,out_of_range
ORD-8626148,,,,3,268.0,ONLINE,NORTH,EUR,804.0,25576,nulls
ORD-4885828,CUST-27940,PROD-45098,2024-11-21,1,404.3,MOBILE,NORTH,USD,404.3,25577,
ORD-2912290,CUST-59832,PROD-20494,2025-09-29,3,433.27,ONLINE,EAST,EUR,1299.81,25578,
ORD-7634024,CUST-46985,PROD-89187,2025-11-18,2,596.24,STORE,SOUTH,EUR,1192.48,25579,duplicates
ORD-6393079,CUST-38883,PROD-44156,2025-12-15,1,484.08,ONLINE,NORTH,EUR,484.08,25580,
ORD-1727548,CUST-69318,PROD-31292,2024-07-29,--,N/A,STORE,NORTH,GBP,298.53,25581,type_mismatch
ORD-4717406,CUST-20174,PROD-83764,2026-10-07,-1.0,100.65,STORE,SOUTH,EUR,-100.65,25582,future_date|negative_values
ORD-8947827,CUST-11011,PROD-28511,2025-05-04,1,375.5,STORE,NORTH,EUR,66.85,25583,revenue_inconsistency
ORD-7428821,CUST-79687,PROD-16495,2025-11-08,1,629.86,ONLINE,WEST,EUR,282.05,25584,revenue_inconsistency
ORD-3506029,CUST-65921,PROD-80212,2026-04-07,5,582.14,ONLINE,WEST,EUR,697.76,25585,revenue_inconsistency
ORD-5856970,CUST-31344,PROD-83764,2026-02-02,1,104.41,ONLINE,NORTH,USD,104.41,25586,
ORD-1200197,CUST-67288,PROD-93681,2025-06-13,1,283.03,STORE,EAST,EUR,283.03,25587,
ORD-5888518,CUST-30414,PROD-13938,2025-09-06,3,174.58,STORE,WEST,EUR,523.74,25588,
ORD-8075313,CUST-23701,PROD-12191,2026-02-07,3,151.44,  MOBILE,NORTH ,  USD,454.32,25589,whitespace_corruption
ORD-9225927,CUST-24627,PROD-18816,2024-11-26,1,479.17,ONLINE,WEST,EUR,479.17,25590,
ORD-5720498,CUST-83889,PROD-87009,2025-08-04,1,125.23,MOBILE,SOUTH,EUR,125.23,25591,
ORD-3320946,CUST-12606,PROD-19128,2024-03-29,-2.0,432.12,ONLINE,WEST,EUR,-864.24,25592,negative_values
ORD-3191661,CUST-88993,PROD-89964,2026-02-01,2,107.19,ONLINE,SOUTH,USD,214.38,25593,
ORD-6528526,CUST-21343,PROD-58649,2024-04-01,1,728.43,MOBILE,SOUTH,USD,728.43,25594,duplicates
ORD-5186390,CUST-20536,PROD-58562,2025-09-11,2,610.0,MOBILE,NORTH,USD,1220.0,25595,
ORD_5001400,CUST_77486,PROD-23767,2024-01-02,3,376.85,MOBILE,WEST,EUR,1130.55,25596,format_violation
ORD-7203796,CUST-22957,PROD-28368,2024-11-08,1,849.31,ONLINE,EAST,EUR,849.31,25597,
ORD-2593678,CUST-56357,PROD-39926,2025-09-27,2,717.94,ONLINE,SOUTH,EUR,1435.88,25598,
ORD-7301916,CUST-37461,PROD-45098,2025-05-22,2,429.16,STORE,NORTH,EUR,858.32,25599,
ORD-6178219,CUST-51967,PROD-58182,2025-06-21,1,359.05,MOBILE,EAST,EUR,359.05,25600,
ORD-9693428,CUST-48779,PROD-28511,2026-02-14,2,380.56,ONLINE,WEST,EUR,761.12,25601,
ORD-3433756,CUST-31574,PROD-16580,2026-03-07,1,209.78,ONLINE,WEST,USD,209.78,25602,
ORD-7504906,CUST-83870,PROD-21441,2026-06-19,4,918.07,STORE,SOUTH,EUR,3672.28,25603,future_date
ORD-7523227,CUST-83705,PROD-37047,2024-12-26,2,438.08,ONLINE,NORTH,USD,876.16,25604,
ORD-2789016,CUST-16296,PROD-12986,2025-09-11,1,671.22,MOBILE,SOUTH,USD,671.22,25605,
ORD-8851394,CUST-41141,PROD-40912,2025-09-23,3,19.3,STORE,WEST,USD,57.9,25606,
ORD-9282954,CUST-36424,PROD-52628,2026-03-21,1,273.68,ONLINE,EAST,EUR,273.68,25607,
ORD-7913131,CUST-14697,PROD-20962,2026-01-24,1,812.74,ONLINE,NORTH,EUR,812.74,25608,
ORD-8618742,CUST-16289,PROD-24413,2026-01-16,1,103.17,STORE,WEST,EUR,103.17,25609,
ORD-5023078,CUST-59058,PROD-67052,2026-03-21,9999,0.0001,STORE,SOUTH,EUR,3012.96,25610,out_of_range
ORD-2709199,CUSTOMER-GHOST1365,PRODUCT-GHOST1365,2025-01-19,1,544.01,ONLINE,EAST,GBP,544.01,25611,referential_break
ord9895746,cust36424,PROD-99688,2025-09-06,3,50.02,MOBILE,EAST,USD,150.06,25612,format_violation
ORD-5192341,CUST-66006,PROD-64478,2026-02-02,4,471.42,ONLINE,SOUTH,EUR,1885.68,25613,
ORD-9080919,CUST-66856,PROD-16929,2026-01-09,3,223.21,MOBILE,EAST,EUR,669.63,25614,
ORD-6674622,CUST-43016,PROD-65939,2025-11-21,3,689.68,MOBILE,NORTH,EUR,2069.04,25615,
ORD-1744716,CUST-43609,PROD-75250,2025-09-28,-9999.0,0.0001,STORE  ,NORTH  , GBP ,-54.71,25616,negative_values|out_of_range|whitespace_corruption
ord7848360,cust75702,PROD-82497,2025-03-23,4,130.33,ONLINE,SOUTH,USD,521.32,25617,format_violation
ORD-9326957,CUST-91856,PROD-45974,2025-05-18,3,879.86,STORE,EAST,EUR,2639.58,25618,
ORD-9280884,CUST-51845,PROD-20494,2026-03-02,6,448.19,  STORE, NORTH ,EUR  ,2689.14,25619,whitespace_corruption
ORD-7381907,CUST-61857,PROD-99296,2026-03-10,N/A,n/a, STORE ,EAST  ,  USD,120.79,25620,revenue_inconsistency|type_mismatch|whitespace_corruption
ORD-5437986,CUST-86790,PROD-66571,2025-12-21,1,62.05,MOBILE,SOUTH,USD,62.05,25621,duplicates
ORD-5211893,CUST-63995,PROD-51605,2025-07-27,-2.0,119.33,  STORE, EAST ,  GBP,-238.66,25622,negative_values|whitespace_corruption
ORD-2402471,CUST-28020,PROD-82497,2025-01-23,2,142.99,ONLINE,SOUTH,EUR,285.98,25623,
ORD-3725873,CUST-10121,PROD-12398,2026-02-17,1,489.89,ONLINE,SOUTH,EUR,489.89,25624,
ord2959158,cust73768,PROD-20684,2026-02-28,2,729.46,STORE,WEST,EUR,1458.92,25625,format_violation
ORD-2377814,CUST-87688,PROD-11201,2024-06-25,3,227.24,ONLINE,WEST,USD,681.72,25626,duplicates
ORD-5172631,CUST-68676,PROD-31698,2025-09-19,4,153.28,ONLINE,EAST,USD,613.12,25627,
ORD-3205749,CUST-38458,PROD-70771,2025-12-22,-4.0,703.16,ONLINE,NORTH,GBP,-2812.64,25628,negative_values
ORD-4356311,CUST-68180,PROD-43947,2025-07-04,5,649.62,MOBILE  ,  EAST,EUR  ,3248.1,25629,whitespace_corruption
ORD-3120554,CUST-87008,PROD-24413,2024-07-31,1,103.31,ONLINE,NORTH,EUR,103.31,25630,
ORD-7188593,CUST-90693,PROD-77290,2026-04-03,4,287.96,STORE,NORTH,EUR,1151.84,25631,
ORD-6145844,CUST-83666,PROD-24438,2024-10-30,9999,0.0001,ONLINE,EAST,USD,1149.75,25632,out_of_range
ORD-5529994,CUSTOMER-GHOST1702,PRODUCT-GHOST1702,2026-02-06,3,416.64,ONLINE,WEST,EUR,1249.92,25633,referential_break
ORD-2954584,CUST-20143,PROD-73696,2024-01-02,4,625.09,STORE,EAST,EUR,2500.36,25634,
ORD-2501365,CUST-28996,PROD-58197,2026-04-04,1,636.11,ONLINE,EAST,EUR,636.11,25635,
ORD-3403559,CUST-27965,PROD-90033,2025-12-24,2,557.76,STORE,SOUTH,GBP,1115.52,25636,
ORD-9302492,CUST-85422,PROD-89480,2024-09-29,-1.0,476.9,MOBILE  , WEST ,EUR ,-476.9,25637,negative_values|whitespace_corruption
ORD-3156641,CUST-28020,PROD-46354,2026-04-02,2,602.02,ONLINE,SOUTH,EUR,1204.04,25638,
ORD-5684152,CUST-76993,PROD-90033,2024-04-24,null,n/a,MOBILE,SOUTH,EUR,611.95,25639,type_mismatch
ORD-9671334,CUST-88210,PROD-67132,2026-02-06,-2.0,383.56,ONLINE,WEST,GBP,-767.12,25640,negative_values
ORD-8547980,CUST-98654,PROD-14452,2026-03-07,4,410.95,ONLINE,WEST,GBP,1643.8,25641,
ORD-8170104,CUST-50224,PROD-96523,2027-01-06,1,492.33,ONLINE,SOUTH,EUR,492.33,25642,future_date
ORD-9548599,CUST-53915,PROD-23282,2025-06-28,1,805.31,ONLINE,EAST,USD,805.31,25643,
ORD-6727261,CUST-90367,PROD-66491,2025-04-25,--,null,ONLINE,WEST,EUR,81.73,25644,out_of_range|revenue_inconsistency|type_mismatch
ORD-8393142,CUST-40198,PROD-21478,2026-08-08,2,51.1,ONLINE,EAST,EUR,102.2,25645,future_date
ORD-8237798,CUST-87939,PROD-28401,2026-04-07,2,429.65,MOBILE,WEST,EUR,859.3,25646,
ord3538784,CUST_82871,PROD-89480,2025-02-10,9999,0.0001,STORE,SOUTH,GBP,1392.6,25647,format_violation|out_of_range
ORD-3905047,CUST-50418,PROD-80689,2024-01-02,-4.0,828.07,STORE,NORTH,USD,-3312.28,25648,negative_values
ORD-1767897,CUST-39782,PROD-62664,2025-02-15,5,697.81,ONLINE,WEST,EUR,3489.05,25649,duplicates
ORD-5515015,CUST-95536,PROD-56246,2025-12-17,1,384.32,MOBILE,EAST,GBP,384.32,25650,
ORD-9595617,CUST-22042,PROD-38174,2026-01-20,1,877.24,ONLINE,NORTH,GBP,877.24,25651,
ORD_8869383,cust29561,PROD-20684,2025-07-09,4,687.57,ONLINE,EAST,GBP,2750.28,25652,format_violation
ORD-6192413,,,2026-09-01,9999,0.0001,ONLINE,NORTH,EUR,242.34,25653,future_date|nulls|out_of_range
ORD-4947962,CUST-34213,PROD-15044,2024-11-28,3,317.72,ONLINE,WEST,EUR,953.16,25654,
ORD-2308834,CUST-14176,PROD-92024,2026-03-09,4,183.92,ONLINE,SOUTH,EUR,321.47,25655,revenue_inconsistency
ORD-9330484,CUST-66167,PROD-36408,2025-07-03,4,353.94,STORE,SOUTH,USD,1415.76,25656,
ORD-3881064,CUST-21266,PROD-46354,2026-08-02,4,681.72,ONLINE,EAST,EUR,2726.88,25657,future_date
ORD-2181168,CUST-67287,PROD-63117,2024-01-02,1,555.39,STORE,WEST,GBP,555.39,25658,
ORD-6001449,CUST-24415,PROD-34969,2025-07-07,3,386.01,MOBILE ,SOUTH , EUR ,1158.03,25659,duplicates|whitespace_corruption
ORD-7646721,CUST-41128,PROD-48391,2025-12-03,2,195.08,MOBILE,WEST,EUR,390.16,25660,
ORD-9162184,,,,3,302.32,MOBILE,WEST,EUR,906.96,25661,nulls
ORD-7066277,,,,2,607.8,MOBILE,WEST,EUR,1215.6,25662,nulls
ORD-8590895,,,,3,670.56,ONLINE,EAST,USD,2011.68,25663,nulls
ORD-7430441,CUST-19947,PROD-82166,2025-09-16,2,646.68,ONLINE,NORTH,EUR,1293.36,25664,
ORD-4566790,CUST-53233,PROD-75969,2026-03-21,4,334.75, ONLINE ,  SOUTH,EUR ,1339.0,25665,whitespace_corruption
ORD-4144819,CUST-86354,PROD-31911,2025-09-06,4,977.87,  STORE,  SOUTH,  EUR,3911.48,25666,whitespace_corruption
ORD-7621110,CUST-15454,PROD-53442,2025-02-28,1,299.63,MOBILE,WEST,GBP,299.63,25667,
ORD-8506432,CUST-57669,PROD-31159,2025-11-25,1,47.78,ONLINE,NORTH,GBP,47.78,25668,
ORD-5487592,CUST-67819,PROD-17033,2025-12-25,n/a,null,ONLINE,SOUTH,EUR,337.28,25669,type_mismatch
ORD-9649145,CUST-88650,PROD-31161,2026-03-18,3,703.77,STORE,NORTH,EUR,2111.31,25670,
ORD-8393586,CUST-59832,PROD-94382,2026-01-11,1,441.09,ONLINE,WEST,EUR,441.09,25671,
ORD-1249328,CUST-72747,PROD-45801,2026-03-11,4,285.0,ONLINE,WEST,USD,1140.0,25672,
ORD_5488678,nan,,,2,767.17,ONLINE,EAST,GBP,1534.34,25673,format_violation|nulls
ORD-3022368,CUST-86871,PROD-21554,2024-09-16,3,365.86,ONLINE,EAST,GBP,1097.58,25674,
ORD-9185596,CUST-21491,PROD-47056,2026-02-09,4,173.97,ONLINE,SOUTH,EUR,695.88,25675,
ORD-4693011,CUST-17721,PROD-28130,2025-08-08,3,567.18,MOBILE,WEST,EUR,1701.54,25676,
ORD-3221091,CUST-24391,PROD-55902,2026-02-25,???,n/a,ONLINE,SOUTH,EUR,217.98,25677,type_mismatch
ORD-9424664,CUST-18465,PROD-61501,2026-02-17,-1.0,591.59,ONLINE  , NORTH ,GBP ,-591.59,25678,negative_values|whitespace_corruption
ORD-5406051,CUST-71171,PROD-71125,2024-01-02,null,--, ONLINE ,NORTH ,EUR  ,3347.15,25679,type_mismatch|whitespace_corruption
ORD-5130675,CUST-19346,PROD-39429,2025-11-15,1,151.94,MOBILE,NORTH,EUR,151.94,25680,
ORD-7974139,CUST-36422,PROD-77255,2025-04-24,2,700.9,STORE,WEST,EUR,1401.8,25681,
ORD-4030712,CUST-44882,PROD-83759,2024-11-04,4,623.17,MOBILE,SOUTH,EUR,2492.68,25682,
ORD-3735209,CUST-50956,PROD-96980,2025-12-10,1,575.91,ONLINE,WEST,EUR,575.91,25683,
ORD-7251046,CUSTOMER-GHOST1850,PRODUCT-GHOST1850,2025-03-27,4,559.52,MOBILE,WEST,EUR,2238.08,25684,duplicates|referential_break
ORD-1456695,CUST-99951,PROD-50418,2025-09-28,2,893.77,ONLINE,NORTH,EUR,1787.54,25685,
ORD-4189854,CUST-96457,PROD-64936,2026-04-06,1,676.76,ONLINE,WEST,EUR,676.76,25686,
ORD-9690191,CUSTOMER-GHOST2210,PRODUCT-GHOST2210,2025-12-01,6,73.28,MOBILE,NORTH,GBP,439.68,25687,referential_break
ORD-3514251,,,2026-10-13,-3.0,239.63,ONLINE,EAST,EUR,-718.89,25688,duplicates|future_date|negative_values|nulls
